NOM;REG;COD_PRO;COD_COM;NOM_COM;RURAL;LATITUD;LONGITUD
ESCUELA TRICAUCO;9;92;9204;ERCILLA;1;-38,050709;-72,472733
ECUELA FEDERICO RAYDET;9;92;9204;ERCILLA;1;-38,09473;-72,273727
ESC. ASENTAMIENTO PABLO NERUDA;9;92;9204;ERCILLA;1;-38,178429;-72,03196
ESCUELA MILLALEVIA;9;92;9204;ERCILLA;1;-38,010921;-72,502586
ESCUELA BASICA COLONIA CHIGUAYHUE;9;92;9204;ERCILLA;1; ; 
ESCUELA CHACAIMAPU;9;92;9204;ERCILLA;1;-38,103031;-72,395813
ESCUELA BASICA TEMOCUICUI;9;92;9204;ERCILLA;1;-38,09333;-72,433609
ESC.PAR.SAN FRANCISCO DE ASIS DE ERCILLA;9;92;9204;ERCILLA;0;-38,06073;-72,377312
ESCUELA PARTICULAR REQUEN PILLAN;9;92;9204;ERCILLA;1; ; 
ESCUELA PARTICULAR NUPANGUE;9;92;9204;ERCILLA;1;-38,04253;-72,567703
ESCUELA PARTICULAR LUJAN;9;92;9204;ERCILLA;1;-38,07510165;-72,37137705
ESCUELA PARTICULAR SANTA ROSA;9;92;9204;ERCILLA;1;-38,076069;-72,405884
LICEO TECNICO PROFESIONAL PAILAHUEQUE;9;92;9204;ERCILLA;1; ; 
ESCUELA PARTICULAR SAN LEONARDO;9;92;9204;ERCILLA;1;-38,126949;-72,322197
LICEO BICENTENARIO POLIVALENTE LONQUIMAY;9;92;9205;LONQUIMAY;0;-38,449059;-71,373108
ESCUELA MUNICIPAL FRONTERIZA;9;92;9205;LONQUIMAY;0;-38,454559;-71,370087
ESCUELA BASICA GABRIELA PETERMANN;9;92;9205;LONQUIMAY;1;-38,33871922;-71,29256265
ESCUELA BASICA MALALMAHUIDA;9;92;9205;LONQUIMAY;1;-38,531799;-71,253227
ESCUELA DE LIUCURA;9;92;9205;LONQUIMAY;1;-38,64492;-71,084961
ESCUELA BASICA MITRAUQUEN;9;92;9205;LONQUIMAY;1;-38,468491;-71,178047
ESCUELA BASICA CRUZACO;9;92;9205;LONQUIMAY;1;-38,46357;-71,133987
ESC.BASICA MARTA BRUNET;9;92;9205;LONQUIMAY;1;-38,14127085;-71,33251923
ESCUELA BASICA MARIMENUCO;9;92;9205;LONQUIMAY;1;-38,694149;-71,054802
ESCUELA BASICA LA ANGOSTURA;9;92;9205;LONQUIMAY;1;-38,440849;-71,15847
ESCUELA DE ICALMA;9;92;9205;LONQUIMAY;1;-38,813599;-71,281898
ESCUELA BASICA PEHUENCO;9;92;9205;LONQUIMAY;1;-38,609451;-71,096779
ESCUELA DE SIERRA NEVADA;9;92;9205;LONQUIMAY;1;-38,559441;-71,473297
ESC. BASICA JUSTO SCHWEITZER M.;9;92;9205;LONQUIMAY;1;-38,48340607;-71,2241745
ESCUELA DE TROYO;9;92;9205;LONQUIMAY;1;-38,25069;-71,301163
ESC. BASICA LEONTINA VASQUEZ RIVERA;9;92;9205;LONQUIMAY;1;-38,551201;-71,158707
ESCUELA BASICA DOMINGO CAMARGO;9;92;9205;LONQUIMAY;1;-38,420448;-71,39032
ESCUELA PARTICULAR LONQUIMAY;9;92;9205;LONQUIMAY;0;-38,453941;-71,374077
ESCUELA BÁSICA BERNARDO ÑANKO;9;92;9205;LONQUIMAY;1;-38,434681;-71,366257
ESCUELA PARTICULAR QUINQUEN;9;92;9205;LONQUIMAY;1;-38,658482;-71,386017
ESCUELA PARTICULAR GALLETUE;9;92;9205;LONQUIMAY;1;-38,70126;-71,299622
ESCUELA FEDERICO GARCIA LORCA;9;92;9205;LONQUIMAY;1;-38,20289721;-71,1830653
ESCUELA PARTICULAR TRIPAHUE-ANTU;9;92;9205;LONQUIMAY;1;-38,53566;-71,265808
ESCUELA HOSPITALARIA DE LONQUIMAY;9;92;9205;LONQUIMAY;0;-38,4550220937683;-71,3691109993224
ESCUELA GUSTAVO VASQUEZ DIAZ;9;92;9206;LOS SAUCES;0;-37,983021;-72,831169
ESCUELA DE LOS SAUCES;9;92;9206;LOS SAUCES;0;-37,978901;-72,840736
ESC. BASICA ELENA MULLER M.;9;92;9206;LOS SAUCES;1;-37,91016;-72,957291
ESC. BASICA LINO BARBIERI CANTERGIANI;9;92;9206;LOS SAUCES;1;-37,979321;-72,960617
ESCUELA SANTA MAGDALENA;9;92;9206;LOS SAUCES;1;-37,86394985;-72,91144121
ESC. BASICA SAN RAMON ALTO;9;92;9206;LOS SAUCES;1;-37,86842;-72,996971
ESC. BASICA OSCAR CASTRO;9;92;9206;LOS SAUCES;1;-37,87524;-72,958801
ESC. BASICA PIVADENCO;9;92;9206;LOS SAUCES;1;-37,887371;-72,852226
ESCUELA BASICA VILLA TRINTE;9;92;9206;LOS SAUCES;1;-37,924141;-72,743629
ESC. BASICA GUINDO GRANDE;9;92;9206;LOS SAUCES;1;-38,117661;-72,792717
ESC. BASICA NAPADIR;9;92;9206;LOS SAUCES;1;-38,00169;-72,780899
ESC. BASICA EL MEMBRILLAR;9;92;9206;LOS SAUCES;1;-37,938392;-72,88779622
ESC. BASICA HUITRANLEBU;9;92;9206;LOS SAUCES;1;-37,99535;-72,918533
ESC. BASICA QUEUQUE;9;92;9206;LOS SAUCES;1;-37,94885618;-72,8531637
ESC. BASICA SAN CARLITOS;9;92;9206;LOS SAUCES;1;-38,03555763;-72,60207076
ESCUELA VICENTE PEREZ ROSALES;9;92;9206;LOS SAUCES;1;-38,07423;-72,765549
ESC. BASICA NININCO;9;92;9206;LOS SAUCES;1;-37,89537;-72,775948
ESC. BASICA NAHUELVE;9;92;9206;LOS SAUCES;1; ; 
ESCUELA DE CENTENARIO;9;92;9206;LOS SAUCES;1;-38,069401;-72,852386
ESC. BASICA PETRONA PAILLALEO;9;92;9206;LOS SAUCES;1;-38,081421;-72,801773
SAN RAMON BAJO FUSION C/ 5541-7;9;92;9206;LOS SAUCES;0; ; 
ESCUELA ANEXA DE PELEHUITO;9;92;9206;LOS SAUCES;1;-38,032909;-72,729713
LICEO BICENTENARIO LOS SAUCES;9;92;9206;LOS SAUCES;0;-37,978142;-72,839867
ESCUELA BASICA MAHUIDA;9;92;9206;LOS SAUCES;1;-37,8539706;-72,82016192
ESCUELA PARTICULAR TERESA DE LOS ANDES;9;92;9206;LOS SAUCES;0;-37,98262;-72,829903
ESCUELA PARTICULAR RENICO;9;92;9206;LOS SAUCES;1;-38,08905;-72,629044
ESC.ESPECIAL LENGUAJE MANITOS PINTADAS;9;92;9206;LOS SAUCES;0;-37,981503;-72,828606
ESCUELA BASICA REPUBLICA DE ITALIA;9;92;9207;LUMACO;0;-38,190182;-72,991913
ESCUELA F-174 VALLE DE LUMACO;9;92;9207;LUMACO;0;-38,164581;-72,905037
ESC. MUNICIPAL PICHIPELLAHUEN;9;92;9207;LUMACO;1;-38,323669;-72,99839
ESC. BASICA QUETRAHUE;9;92;9207;LUMACO;1;-38,179409;-72,827759
ESC. BASICA RALUN;9;92;9207;LUMACO;1;-38,26228;-73,191948
ESC. BASICA PELLAHUEN;9;92;9207;LUMACO;1;-38,29637425;-72,90874895
ESC. BASICA CALCOY;9;92;9207;LUMACO;1; ; 
ESC. BASICA LOS COPIHUES;9;92;9207;LUMACO;1;-38,2555979;-73,04929287
ESC. BASICA CHANCO;9;92;9207;LUMACO;1;-38,263512;-72,94326
ESC. BASICA RUCAYECO;9;92;9207;LUMACO;1;-38,123421;-72,92115
ESC. BASICA ALTO LIUCURA;9;92;9207;LUMACO;1;-38,38645336;-73,30393541
ESC. BASICA BARROS NEGROS;9;92;9207;LUMACO;1; ; 
ESC. BASICA BUTA RINCON;9;92;9207;LUMACO;1;-38,07597;-72,889099
ESC. BASICA CERRO PARTIDO;9;92;9207;LUMACO;1; ; 
ESCUELA MUNICIPAL G-180 MARIA RIQUELME MENA;9;92;9207;LUMACO;1;-38,317902;-73,2491
ESC. BASICA LOLENCO;9;92;9207;LUMACO;1;-38,35066189;-72,91038875
ESC. BASICA SANTA ELENA DEL MAITEN;9;92;9207;LUMACO;1; ; 
ESC. BASICA COMUDE;9;92;9207;LUMACO;1;-38,36343;-72,965698
ESC. BASICA REDUCCION CALBUDIR;9;92;9207;LUMACO;1;-38,139511;-72,987503
ESCUELA PARTICULAR LAS COLINAS;9;92;9207;LUMACO;1;-38,240711;-72,818367
ESCUELA PARTICULAR QUILLUCO;9;92;9207;LUMACO;1;-38,35994;-73,101578
ESCUELA PARTICULAR CURILEBU;9;92;9207;LUMACO;1;-38,30231756;-73,16614847
ESCUELA PARTICULAR SAN GERARDO;9;92;9207;LUMACO;1; ; 
ESCUELA PARTICULAR CALBUCO;9;92;9207;LUMACO;1;-38,404148;-73,00779
ESCUELA PARTICULAR LAS CARPAS;9;92;9207;LUMACO;1; ; 
ESCUELA GENERAL LAGOS;9;92;9207;LUMACO;1;-38,225422;-72,923607
ESCUELA PARTICULAR BOYECO;9;92;9207;LUMACO;1;-38,13225581;-72,98210909
ESCUELAS BASICA RENICO GRANDE;9;92;9207;LUMACO;1;-38,215149;-72,865623
ESCUELA SANTA ELENA DE CALCOY;9;92;9207;LUMACO;1;-38,34870089;-73,24467153
ESCUELA ARCO IRIS;9;92;9207;LUMACO;1;-38,30357;-72,938538
LICEO MUNICIPAL LUMACO;9;92;9207;LUMACO;0;-38,16486;-72,911217
ESCUELA PARTICULAR PICHI-LONCOYAN;9;92;9208;PUREN;1;-38,105621;-72,965714
ESCUELA PARTICULAR EL EDEN;9;92;9208;PUREN;1;-38,028568;-73,068542
LICEO MARIA AURORA GUINEZ RAMIREZ;9;92;9208;PUREN;0;-38,0331;-73,07077
ESCUELA PEDRO DE ONA;9;92;9208;PUREN;0;-38,034401;-73,069023
LICEO BICENTENARIO INDÓMITO DE PURÉN;9;92;9208;PUREN;0;-38,024731;-73,065567
ESCUELA ENZO FERRARI;9;92;9208;PUREN;0;-38,037399;-73,070488
ESC. BASICA AGUA SANTA;9;92;9208;PUREN;1;-37,88821029;-73,05490138
ESC.BASICA PINGUIDAHUE;9;92;9208;PUREN;1;-37,898232;-73,069458
ESC. BASICA TRANAMAN;9;92;9208;PUREN;1;-38,020458;-73,007408
ESC. BASICA EL VALLE;9;92;9208;PUREN;1;-38,04612571;-72,93456964
ESC. BASICA COYANCAHUIN;9;92;9208;PUREN;1;-37,93597;-73,050797
ESC. BASICA MANZANAL;9;92;9208;PUREN;1;-38,03439834;-73,06901263
ESC. BASICA CONUNHUENU;9;92;9208;PUREN;1;-37,955669;-73,025963
ESC. BASICA CERRO ALTO;9;92;9208;PUREN;1; ; 
ESC. BASICA IPINCO ALTO;9;92;9208;PUREN;1;-38,077141;-73,05024
ESC. BASICA QUILACO;9;92;9208;PUREN;1;-38,034401;-73,069023
ESC. BASICA HUITRANLEBU;9;92;9208;PUREN;1;-38,047791;-72,909157
ESCUELA PELLAHUENCO;9;92;9208;PUREN;1;-37,934769;-73,015518
ESC. BASICA EL LINGUE;9;92;9208;PUREN;1;-38,097389;-72,996971
ESC. BASICA CAUPOLICAN;9;92;9208;PUREN;1;-38,009529;-73,027382
ESC. BASICA LOS TILOS;9;92;9208;PUREN;1;-38,03651527;-73,03563173
ESC. BASICA HUENOCOLLE;9;92;9208;PUREN;1;-37,96695337;-73,05933785
ESCUELA PARTICULAR AGUA SANTA;9;92;9208;PUREN;1;-37,90284;-73,057503
ESCUELA PARTICULAR TRULAUQUEN;9;92;9208;PUREN;1;-38,092579;-72,956642
ESCUELA PARTICULAR SAN BERNARDO;9;92;9208;PUREN;1;-38,022041;-73,063637
ESCUELA PARTICULAR PINGUIDAHUE ARRIBA;9;92;9208;PUREN;1;-37,87196137;-73,11681226
ESCUELA PARTICULAR LOS DERRAMES;9;92;9208;PUREN;1;-38,113689;-73,077843
ESCUELA PARTICULAR PICHIHUENOCOLLE;9;92;9208;PUREN;1;-37,911789;-73,111382
ESCUELA PARTICULAR REMEHUEICO;9;92;9208;PUREN;1;-38,037189;-73,074013
ESCUELA PARTICULAR AGUA TENDIDA;9;92;9208;PUREN;1;-38,03260034;-73,07879342
ESCUELA ESPECIAL TULIO MORA ALARCON;9;92;9208;PUREN;0;-38,033108;-73,06885
ESCUELA PARTICULAR SAN ALBERTO;9;92;9208;PUREN;1;-38,003811;-73,024437
ESCUELA DEL LENGUAJE RUKA AYELEN;9;92;9208;PUREN;0;-38,036293;-73,069859
ESC.BASICA ERNESTO RIQUELME;9;92;9209;RENAICO;1; ; 
LICEO POLITECNICO DOMINGO STA MARIA;9;92;9209;RENAICO;0;-37,6726;-72,581139
ESCUELA BASICA LOS NOGALES;9;92;9209;RENAICO;0;-37,731781;-72,615227
ESCUELA MUNICIP. LA NOBEL GABRIELA;9;92;9209;RENAICO;0;-37,67144;-72,589012
LICEO AGRICOLA FORESTAL MANZANARES;9;92;9209;RENAICO;1;-37,774021;-72,545532
ESC. BASICA JULIO MONTT SALAMANCA;9;92;9209;RENAICO;1;-37,709839;-72,647812
ESCUELA BASICA TOLPAN;9;92;9209;RENAICO;1;-37,656651;-72,656326
MANUEL RODRIGUEZ(CERRADO)/RES/412/4/98;9;92;9209;RENAICO;0; ; 
ESC. BASICA ARTURO PEREZ CANTO;9;92;9209;RENAICO;1; ; 
ESCUELA;9;92;9209;RENAICO;1; ; 
SAN FRANCISCO DE ASIS - RENAICO;9;92;9209;RENAICO;0;-37,672489;-72,582848
ESCUELA PARTICULAR UNION VENECIA;9;92;9209;RENAICO;1; ; 
ESCUELA ESPECIAL DE LENGUAJE COLEN;9;92;9209;RENAICO;0;-37,68164;-72,58145
ESC. ESP. DE LENGUAJE TORNASOL;9;92;9209;RENAICO;0;-37,69067;-72,58074
COMPLEJO EDUCACIONAL LUIS DURAND DURAND;9;92;9210;TRAIGUEN;0;-38,243851;-72,663948
LICEO LUCILA GODOY ALCAYAGA;9;92;9210;TRAIGUEN;0;-38,248791;-72,663582
ESCUELA REPUBLICA DE ISRAEL;9;92;9210;TRAIGUEN;0;-38,249538;-72,666496
ESCUELA BASICA EMILIA ROMAGNA;9;92;9210;TRAIGUEN;0;-38,249512;-72,675728
ESCUELA AUSTRALIA;9;92;9210;TRAIGUEN;0;-38,24988199;-72,66381425
ESCUELA PROFESOR JUAN DE LA CRUZ MUNOZ M.;9;92;9210;TRAIGUEN;0;-38,25128555;-72,66124725
ESCUELA GUACOLDA;9;92;9210;TRAIGUEN;0;-38,26046;-72,672539
ESCUELA BASICA FUNDO CHUFQUEN;9;92;9210;TRAIGUEN;1; ; 
ESC. BASICA ANIDIR;9;92;9210;TRAIGUEN;1;-38,11301;-72,538544
ESCUELA BASICA QUILLANMAHUIDA;9;92;9210;TRAIGUEN;1; ; 
ESC. BASICA FUNDO SAN RAIMUNDO;9;92;9210;TRAIGUEN;1;-38,37764705;-72,61007623
ESCUELA REDUCCION CONTRERAS;9;92;9210;TRAIGUEN;1;-38,33454599;-72,54508826
ESC.BASICA QUILQUEN;9;92;9210;TRAIGUEN;1;-38,242821;-72,676933
ESC. BASICA QUILACO;9;92;9210;TRAIGUEN;1; ; 
ESCUELA SAN VICENTE;9;92;9210;TRAIGUEN;1;-38,25476845;-72,78667206
ESC. BASICA VILLA EL FORTIN;9;92;9210;TRAIGUEN;1;-38,13890282;-72,58147693
ESC. BASICA FUNDO QUINO;9;92;9210;TRAIGUEN;1;-38,359131;-72,551208
ESC. BASICA REDUCCION MALALHUE;9;92;9210;TRAIGUEN;1; ; 
ESCUELA FUNDO TRIGAL;9;92;9210;TRAIGUEN;1; ; 
ESC. BASICA REDUCCION TEMULEMU;9;92;9210;TRAIGUEN;1;-38,308498;-72,822777
ESC. BASICA DIDAICO;9;92;9210;TRAIGUEN;1;-38,288509;-72,879204
COLEGIO BICENTENARIO LOUIS PASTEUR;9;92;9210;TRAIGUEN;0;-38,245361;-72,664139
ESCUELA PARTICULAR SANTA ROSA;9;92;9210;TRAIGUEN;0;-38,245911;-72,667137
LICEO AGRICOLA Y FORESTAL SUIZO LA PROVI;9;92;9210;TRAIGUEN;1;-38,287251;-72,617653
ESCUELA PARTICULAR COLPI;9;92;9210;TRAIGUEN;1;-38,31173814;-72,77566632
ESCUELA PARTICULAR LORENZO COLIPI;9;92;9210;TRAIGUEN;1;-38,304859;-72,820099
ESCUELA PARTICULAR GABRIELA MISTRAL;9;92;9210;TRAIGUEN;0;-38,249352;-72,66909
ESCUELA PARTICULAR PAILLAHUE;9;92;9210;TRAIGUEN;1;-38,40284;-72,668648
ESCUELA PARTICULAR JUNTA DE NANCAHUE;9;92;9210;TRAIGUEN;1; ; 
JARDIN INFANTIL TERESA DE LOS ANDES(CERRADA 9;9;92;9210;TRAIGUEN;0; ; 
ESCUELA CHANCO MARIHUAL BAJO;9;92;9210;TRAIGUEN;1;-38,3145778;-72,64101489
ESCUELA PARTICULAR CHILE;9;92;9210;TRAIGUEN;0;-38,24910038;-72,67009092
JARDIN INFANTIL CAPULLITO;9;92;9210;TRAIGUEN;0; ; 
ESCUELA ESPECIAL LAS LILAS DE TRAIGUEN;9;92;9210;TRAIGUEN;0;-38,252556;-72,66794
ESCUELA PARTICULAR ALIWEN;9;92;9210;TRAIGUEN;1; ; 
JARDIN INFANTIL MI MUNDO;9;92;9210;TRAIGUEN;0;-38,261585;-72,66724
CENTRO DE EDUCACI-N DE ADULTOS PAULO FREIRE;9;92;9210;TRAIGUEN;0; ; 
COLEGIO INGLES MI MUNDO;9;92;9210;TRAIGUEN;0;-38,24979;-72,666817
JARDIN INFANTIL PEQUEÑO SEMBRADOR;9;92;9210;TRAIGUEN;0; ; 
LICEO BICENTENARIO POLITECNICO MANUEL MONTT;9;92;9211;VICTORIA;0;-38,237309;-72,339569
LICEO JORGE ALESSANDRI RODRIGUEZ;9;92;9211;VICTORIA;0;-38,2323;-72,331459
ESCUELA MARCELA PAZ;9;92;9211;VICTORIA;0;-38,237881;-72,32518
COLEGIO IGNACIO CARRERA PINTO;9;92;9211;VICTORIA;0;-38,229359;-72,329788
ESCUELA HEROES DE IQUIQUE;9;92;9211;VICTORIA;0;-38,238258;-72,336647
ESCUELA BERNARDO MUNOZ VARGAS;9;92;9211;VICTORIA;0;-38,23498825;-72,34731027
ESCUELA ESPECIAL CONFEDERACION SUIZA;9;92;9211;VICTORIA;0;-38,23376465;-72,34290314
ESCUELA CLAUDIO MATTE;9;92;9211;VICTORIA;0;-38,2273674;-72,32802582
ESCUELA HERNAN TRIZANO AVEZZANA;9;92;9211;VICTORIA;0;-38,223282;-72,329536
ESCUELA CAYETANO VIGAR FONTECILLA;9;92;9211;VICTORIA;0; ; 
ESCUELA SELVA OSCURA;9;92;9211;VICTORIA;1;-38,368061;-72,167084
ESCUELA BASICA PATRICIO LINCH;9;92;9211;VICTORIA;0;-38,33588;-72,377251
ESCUELA PAILAHUEQUE;9;92;9211;VICTORIA;1;-38,28775;-72,314392
ESCUELA BASICA AGUA DE PLATA;9;92;9211;VICTORIA;1;-38,36463764;-72,26938417
ESCUELA PEHUENCO;9;92;9211;VICTORIA;1;-38,201809;-72,021111
ESCUELA MUNICIPAL MONICA GEBERT MEIER;9;92;9211;VICTORIA;1;-38,33609;-72,498657
ESCUELA BASICA MARIA ESTER;9;92;9211;VICTORIA;1;-38,2495535;-72,4967411
ESCUELA BASICA HUENCHULAO;9;92;9211;VICTORIA;1;-38,37394917;-72,29042551
ESCUELA BASICA TOQUIHUE;9;92;9211;VICTORIA;1;-38,187389;-72,445702
ESCUELA BASICA EL PORVENIR;9;92;9211;VICTORIA;1;-38,410271;-72,086487
ESCUELA ROSARIO;9;92;9211;VICTORIA;1; ; 
ESCUELA BASICA RENACER;9;92;9211;VICTORIA;1; ; 
ESCUELA AMAZA;9;92;9211;VICTORIA;1;-38,38210839;-72,20904187
ESCUELA BASICA LLALLACURA;9;92;9211;VICTORIA;1; ; 
ESCUELA BASICA LAS CARDAS;9;92;9211;VICTORIA;1;-38,194328;-72,161186
ESCUELA BASICA TRANGOL;9;92;9211;VICTORIA;1;-38,18396;-72,182152
ESCUELA BASICA SAN LUIS;9;92;9211;VICTORIA;1;-38,27639;-72,402313
ESCUELA BASICA SANTA ELENA;9;92;9211;VICTORIA;1;-38,3009;-72,07518
SAN GREGORIO CERRADA R/391/7/4/98;9;92;9211;VICTORIA;0; ; 
ESCUELA QUEIPUL;9;92;9211;VICTORIA;1; ; 
ESCUELA DUMO;9;92;9211;VICTORIA;1; ; 
ESCUELA BASICA LA AURORA;9;92;9211;VICTORIA;1; ; 
ESCUELA BASICA COLO;9;92;9211;VICTORIA;1;-38,194851;-72,191887
ESCUELA BASICA SAN PEDRO;9;92;9211;VICTORIA;1;-38,273979;-72,191483
ESCUELA BASICA HUILLINLEBU;9;92;9211;VICTORIA;1; ; 
COLEGIO INSTITUTO VICTORIA;9;92;9211;VICTORIA;0;-38,232979;-72,333382
COLEGIO SANTA CRUZ DE VICTORIA;9;92;9211;VICTORIA;0;-38,230511;-72,328041
ESCUELA PARTICULAR LA ARAUCANA;9;92;9211;VICTORIA;1;-38,315041;-72,352013
ESCUELA PARTICULAR BOLLILCO;9;92;9211;VICTORIA;1;-38,26329;-72,192932
JARDIN INFANTIL JEAN PIAGET;9;92;9211;VICTORIA;0;-38,22931186;-72,33133981
COLEGIO EL LABRADOR;9;92;9211;VICTORIA;0;-38,242611;-72,326553
COMPLEJO EDUCACIONAL VICTORIA;9;92;9211;VICTORIA;0;-38,239441;-72,320633
ESCUELA PARTICULAR EMANUEL;9;92;9211;VICTORIA;1;-38,34642;-72,34967
COLEGIO REINO DE SUECIA;9;92;9211;VICTORIA;0;-38,224419;-72,324608
ESCUELA KUMUN NEWEN;9;92;9211;VICTORIA;1;-38,232651;-72,351509
ESCUELA ESP. HOSPITALARIA SAN JOSE;9;92;9211;VICTORIA;0; ; 
ESCUELA ESPECIAL DE LENGUAJE VICTORIA;9;92;9211;VICTORIA;0;-38,30907959;-72,31812291
ESCUELA ESPECIAL HOSPITALARIA DE VICTORIA;9;92;9211;VICTORIA;0; ; 
ESCUELA ESPECIAL DE LENGUAJE CLUSTER;9;92;9211;VICTORIA;0;-38,23285;-72,34689
ESCUELA HOSPITALARIA DE VICTORIA;9;92;9211;VICTORIA;0;-38,23349;-72,340105
SALA CUNA BAMBI;9;92;9211;VICTORIA;0; ; 
