C_senatorial,Distrito,Comuna,C_electoral,Local,Mesa,Sexo,R_etario,Nacionalidad,Votantes
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,HOMBRES,20-29,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,HOMBRES,30-39,CHILE,29
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,HOMBRES,40-49,CHILE,35
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,HOMBRES,50-59,CHILE,32
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,HOMBRES,60-69,CHILE,29
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,HOMBRES,70-79,CHILE,13
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,HOMBRES,80+,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,18-19,CHILE,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,20-29,CHILE,15
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,30-39,CHILE,36
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,40-49,CHILE,38
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,50-59,CHILE,32
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,60-69,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,70-79,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,14,MUJERES,80+,CHILE,9
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,HOMBRES,20-29,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,HOMBRES,30-39,CHILE,14
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,HOMBRES,40-49,CHILE,12
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,HOMBRES,50-59,CHILE,9
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,HOMBRES,60-69,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,HOMBRES,70-79,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,HOMBRES,80+,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,18-19,CHILE,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,20-29,CHILE,12
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,30-39,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,40-49,CHILE,28
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,40-49,PARAGUAY,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,50-59,CHILE,22
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,60-69,CHILE,11
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,70-79,CHILE,12
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,15,MUJERES,80+,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,HOMBRES,20-29,CHILE,9
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,HOMBRES,30-39,CHILE,8
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,HOMBRES,40-49,CHILE,12
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,HOMBRES,50-59,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,HOMBRES,60-69,CHILE,12
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,HOMBRES,70-79,CHILE,10
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,HOMBRES,80+,CHILE,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,18-19,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,20-29,CHILE,13
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,30-39,CHILE,14
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,40-49,CHILE,16
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,50-59,CHILE,17
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,60-69,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,70-79,CHILE,9
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,16,MUJERES,80+,CHILE,7
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,HOMBRES,20-29,CHILE,23
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,HOMBRES,30-39,CHILE,23
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,HOMBRES,40-49,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,HOMBRES,50-59,CHILE,25
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,HOMBRES,60-69,CHILE,23
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,HOMBRES,70-79,CHILE,15
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,HOMBRES,80+,CHILE,8
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,18-19,CHILE,2
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,20-29,CHILE,30
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,30-39,CHILE,29
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,30-39,VENEZUELA,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,40-49,CHILE,42
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,50-59,CHILE,40
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,60-69,CHILE,34
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,70-79,CHILE,8
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,7,MUJERES,80+,CHILE,10
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,18-19,CHILE,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,20-29,CHILE,18
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,30-39,CHILE,31
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,30-39,VENEZUELA,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,40-49,CHILE,35
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,50-59,CHILE,29
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,60-69,CHILE,25
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,70-79,CHILE,11
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,80+,CHILE,4
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,HOMBRES,80+,TURQUIA,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,20-29,CHILE,20
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,30-39,CHILE,40
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,40-49,CHILE,38
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,50-59,CHILE,32
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,60-69,CHILE,36
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,60-69,TURQUIA,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,70-79,CHILE,15
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,8,MUJERES,80+,CHILE,10
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,HOMBRES,20-29,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,HOMBRES,30-39,CHILE,37
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,HOMBRES,40-49,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,HOMBRES,50-59,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,HOMBRES,60-69,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,HOMBRES,70-79,CHILE,13
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,HOMBRES,80+,CHILE,10
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,18-19,CHILE,2
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,20-29,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,30-39,CHILE,40
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,40-49,CHILE,45
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,50-59,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,60-69,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,70-79,CHILE,25
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA JUAN BAUTISTA CHESTA,9,MUJERES,80+,CHILE,11
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,18-19,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,20-29,CHILE,22
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,30-39,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,30-39,HAITI,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,40-49,CHILE,30
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,50-59,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,60-69,CHILE,18
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,70-79,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,HOMBRES,80+,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,18-19,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,20-29,CHILE,43
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,30-39,CHILE,43
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,40-49,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,50-59,CHILE,30
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,60-69,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,70-79,CHILE,15
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,17,MUJERES,80+,CHILE,4
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,18-19,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,20-29,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,30-39,CHILE,38
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,40-49,CHILE,20
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,50-59,CHILE,34
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,50-59,HAITI,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,60-69,CHILE,41
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,70-79,CHILE,15
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,HOMBRES,80+,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,18-19,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,20-29,CHILE,19
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,30-39,CHILE,41
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,40-49,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,50-59,CHILE,33
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,60-69,CHILE,17
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,70-79,CHILE,12
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,18,MUJERES,80+,CHILE,8
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,18-19,CHILE,8
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,20-29,CHILE,29
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,30-39,CHILE,31
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,40-49,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,40-49,HAITI,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,50-59,ARGENTINA,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,50-59,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,60-69,CHILE,38
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,70-79,CHILE,14
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,HOMBRES,80+,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,18-19,CHILE,9
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,20-29,CHILE,41
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,30-39,CHILE,33
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,40-49,CHILE,28
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,50-59,CHILE,24
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,60-69,CHILE,24
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,70-79,CHILE,14
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,19,MUJERES,80+,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,18-19,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,20-29,CHILE,32
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,30-39,CHILE,28
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,40-49,CHILE,31
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,50-59,CHILE,34
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,60-69,CHILE,22
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,70-79,CHILE,15
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,HOMBRES,80+,CHILE,7
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,18-19,CHILE,7
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,20-29,CHILE,33
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,30-39,CHILE,43
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,30-39,HAITI,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,40-49,CHILE,35
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,50-59,CHILE,33
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,60-69,CHILE,14
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,70-79,CHILE,7
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,MUJERES,80+,CHILE,7
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,18-19,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,20-29,CHILE,34
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,30-39,CHILE,34
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,40-49,CHILE,15
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,50-59,CHILE,38
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,60-69,CHILE,21
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,70-79,CHILE,9
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,HOMBRES,80+,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,18-19,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,20-29,CHILE,32
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,20-29,COLOMBIA,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,30-39,CHILE,50
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,30-39,VENEZUELA,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,40-49,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,50-59,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,60-69,CHILE,25
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,70-79,CHILE,12
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,21,MUJERES,80+,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,18-19,CHILE,4
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,20-29,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,30-39,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,40-49,CHILE,23
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,50-59,CHILE,40
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,60-69,CHILE,29
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,70-79,CHILE,13
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,HOMBRES,80+,CHILE,4
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,18-19,CHILE,7
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,20-29,CHILE,25
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,30-39,CHILE,34
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,30-39,ECUADOR,1
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,40-49,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,50-59,CHILE,36
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,60-69,CHILE,23
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,70-79,CHILE,7
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,22,MUJERES,80+,CHILE,11
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,18-19,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,20-29,CHILE,20
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,30-39,CHILE,35
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,40-49,CHILE,28
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,50-59,CHILE,26
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,60-69,CHILE,27
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,70-79,CHILE,13
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,HOMBRES,80+,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,18-19,CHILE,3
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,20-29,CHILE,41
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,30-39,CHILE,29
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,40-49,CHILE,32
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,50-59,CHILE,34
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,60-69,CHILE,28
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,70-79,CHILE,13
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,23,MUJERES,80+,CHILE,5
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,18-19,CHILE,6
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,20-29,CHILE,22
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,30-39,CHILE,41
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,40-49,CHILE,17
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,50-59,CHILE,22
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,60-69,CHILE,33
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,70-79,CHILE,23
11,23,PITRUFQUEN,PITRUFQUEN,ESCUELA LAS AMERICAS,24,HOMBRES,70-79,ESPAÑA,1
